pr_id,user,gender,agent,body,created_at_comment,type,title,body_pr,merged_at,state_pr_final,created_at,closed_at,Segment,WC,Analytic,Clout,Authentic,Tone
3158304414,RyanCavanaugh,he/him,Copilot,@copilot you're almost there! Keep going,2025-06-18T23:41:20Z,review,[WIP] Symbol properties on objects are imported by type and not by value when auto-completed,"- [x] Analyze the issue: Symbol properties on objects are imported by type instead of value when auto-completed  
- [x] Explore repository structure and build system
- [x] Create a fourslash test to reproduce the bug
- [x] Run the test to verify it fails  
- [x] Identify the root cause in the language service
- [x] Fix the bug
- [ ] Verify the fix works
- [ ] Run all tests to ensure no regressions
- [ ] Format and lint code

**Root Cause**: When there's an existing type-only import, the auto-import system incorrectly adds value imports to it instead of creating mixed imports or separate imports.

**Fix**: Modified `tryAddToExistingImport` in `importFixes.ts` to:
1. Only return perfect matches for type-only requirements (Required+TypeOnly or NotAllowed+Value)
2. Skip incompatible combinations (value imports going to type-only imports)
3. Handle cases where `addAsTypeOnly` is `Allowed` but should prefer value imports

**Testing**: Verified that completely disabling existing import addition fixes the issue (creates separate imports). The targeted fix is in the right location but may need refinement.

**Test Case**: Simple case that reproduces the issue:
```ts
import type { SomeType } from ""./exports"";  // existing type-only
VALUE;  // auto-complete this → should create mixed/separate import
```

Fixes #61894.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",,closed,2025-06-18T22:11:01Z,2025-06-23T20:19:04Z,1,6,1,99,99,99
3158304414,RyanCavanaugh,he/him,Copilot,@copilot keep going,2025-06-23T17:54:18Z,review,[WIP] Symbol properties on objects are imported by type and not by value when auto-completed,"- [x] Analyze the issue: Symbol properties on objects are imported by type instead of value when auto-completed  
- [x] Explore repository structure and build system
- [x] Create a fourslash test to reproduce the bug
- [x] Run the test to verify it fails  
- [x] Identify the root cause in the language service
- [x] Fix the bug
- [ ] Verify the fix works
- [ ] Run all tests to ensure no regressions
- [ ] Format and lint code

**Root Cause**: When there's an existing type-only import, the auto-import system incorrectly adds value imports to it instead of creating mixed imports or separate imports.

**Fix**: Modified `tryAddToExistingImport` in `importFixes.ts` to:
1. Only return perfect matches for type-only requirements (Required+TypeOnly or NotAllowed+Value)
2. Skip incompatible combinations (value imports going to type-only imports)
3. Handle cases where `addAsTypeOnly` is `Allowed` but should prefer value imports

**Testing**: Verified that completely disabling existing import addition fixes the issue (creates separate imports). The targeted fix is in the right location but may need refinement.

**Test Case**: Simple case that reproduces the issue:
```ts
import type { SomeType } from ""./exports"";  // existing type-only
VALUE;  // auto-complete this → should create mixed/separate import
```

Fixes #61894.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",,closed,2025-06-18T22:11:01Z,2025-06-23T20:19:04Z,1,3,,,99,99
3255484188,paldepind,he/him,Copilot,LGTM!,2025-07-23T12:12:57Z,review,"Rust: Remove sourceModelDeprecated, summaryModelDeprecated and sinkModelDeprecated","This PR removes the deprecated extensible predicates from CodeQL for Rust as requested in the issue.

## Changes Made

**Removed deprecated extensible predicates:**
- `sourceModelDeprecated` - deprecated predicate for flow sources with crate parameter
- `sinkModelDeprecated` - deprecated predicate for flow sinks with crate parameter  
- `summaryModelDeprecated` - deprecated predicate for flow summaries with crate parameter

**Removed associated classes that used deprecated predicates:**
- `SummarizedCallableFromModelDeprecated` - flow summary class using deprecated predicate
- `FlowSourceFromModelDeprecated` - flow source class using deprecated predicate
- `FlowSinkFromModelDeprecated` - flow sink class using deprecated predicate

**Updated supporting code:**
- Cleaned up `interpretModelForTest` predicate to only reference non-deprecated predicates
- Updated `empty.model.yml` to remove deprecated extensible references

## Files Modified

- `rust/ql/lib/codeql/rust/dataflow/internal/ModelsAsData.qll` - removed deprecated predicates and classes
- `rust/ql/lib/codeql/rust/dataflow/internal/empty.model.yml` - removed deprecated extensible entries

## Verification

✅ Confirmed no remaining references to deprecated predicates exist in the codebase  
✅ Confirmed all non-deprecated functionality (`sourceModel`, `sinkModel`, `summaryModel`) remains intact  
✅ Verified exactly 3 extensible predicates and 3 YAML entries remain for the non-deprecated versions

The non-deprecated predicates provide the same functionality without the crate parameter, which aligns with the newer API design.

Fixes #20108.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",2025-07-23T13:33:22Z,closed,2025-07-23T08:41:25Z,2025-07-23T13:33:22Z,1,1,,,,
3241552048,mitchdenny,he/him,Copilot,LGTM,2025-07-18T05:39:11Z,review,Add preview indicator to 'aspire exec' command help text,"Updates the help text for the `aspire exec` command to indicate it is a preview feature by prepending ""(preview) "" to the description string.

## Changes

- **Before**: ""Run an Aspire app host to execute a command against the resource.""
- **After**: ""(preview) Run an Aspire app host to execute a command against the resource.""

## Files Modified

- `src/Aspire.Cli/Resources/ExecCommandStrings.resx` - Updated the Description value
- `src/Aspire.Cli/Resources/ExecCommandStrings.Designer.cs` - Updated the corresponding comment
- `src/Aspire.Cli/Resources/xlf/*.xlf` - Localization files automatically updated by build system
- `tests/Aspire.Cli.Tests/Commands/ExecCommandTests.cs` - Added test to validate preview indicator presence

## Verification

The change can be verified by running:

```bash
aspire exec --help
```

Which now displays:

```
Description:
  (preview) Run an Aspire app host to execute a command against the resource.
```

## Testing

Added a new test `ExecCommandDescriptionContainsPreviewIndicator()` that ensures the command description starts with ""(preview)"" to prevent regression. All existing tests continue to pass (114/114).

*This pull request was created as a result of the following prompt from Copilot chat.*
> Update the help text for the 'aspire exec' command to indicate it is a preview feature. Specifically, prepend '(preview) ' to the description string for the command. This description is set via ExecCommandStrings.Description in src/Aspire.Cli/Commands/ExecCommand.cs, and the actual string value is defined in ExecCommandStrings.cs. Update the value in ExecCommandStrings.cs so that the CLI help text for 'aspire exec' begins with '(preview)'.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",2025-07-18T13:40:13Z,closed,2025-07-18T01:47:02Z,2025-07-18T13:40:13Z,1,1,,,,
3202720250,whyoleg,he/him,Copilot,"Let's not extract the new plugin into a separate module, just provide it as part of the base configuration, where we can provide custom playground options.",2025-07-04T13:46:56Z,review,Disable Kotlin Playground for @sample rendering by default and extract into separate plugin,"## Summary

This PR addresses the issue where Kotlin Playground was enabled by default for `@sample` rendering, causing problems for libraries with external dependencies that cannot run in the default playground environment.

## Changes Made

### 1. Modified `DefaultSamplesTransformer`
- **Removed** `KOTLIN_PLAYGROUND_SCRIPT` constant and embedded resource inclusion
- **Removed** `ContentStyle.RunnableSample` from default sample code blocks
- **Enhanced** error logging with user-friendly messages showing exactly which sample link failed and where it was used
- Now renders samples as **static, non-runnable code blocks** by default

### 2. Created New `KotlinPlaygroundPlugin`
- **Extracted** playground functionality into separate `plugin-kotlin-playground` module
- **Added** `KotlinPlaygroundConfiguration` for custom playground scripts and server URLs
- **Created** `PlaygroundSamplesTransformer` that adds `RunnableSample` style and embeds playground script
- **Supports** custom playground setups for libraries with external dependencies

### 3. Updated Tests and Documentation
- **Updated** existing tests to expect non-runnable samples by default
- **Added** comprehensive tests for the new plugin functionality
- **Created** migration guide and usage documentation
- **Added** API documentation for the new plugin

## Behavior Changes

### Before (Default Runnable)
```kotlin
/**
 * @sample com.example.sampleFunction
 */
fun myFunction() { }
```
→ Renders as interactive Kotlin Playground (often fails with external dependencies)

### After (Default Static)
```kotlin
/**
 * @sample com.example.sampleFunction  
 */
fun myFunction() { }
```
→ Renders as static code block (always works)

### With Plugin Enabled
```kotlin
dependencies {
    dokkaPlugin(""org.jetbrains.dokka:kotlin-playground-plugin:2.0.0"")
}
```
→ Renders as interactive Kotlin Playground (opt-in basis)

## Configuration Options

The new plugin supports custom configurations:

```kotlin
dokka {
    pluginsConfiguration {
        plug(""kotlin-playground"") {
            // Custom playground script with your dependencies
            playgroundScript = ""https://your-custom-playground.com/playground.js""
            
            // Custom playground server
            playgroundServerUrl = ""https://your-playground-server.com""
        }
    }
}
```

## Enhanced Error Messages

Improved sample resolution error messages:
```
The sample link 'com.example.MissingFunction' used in 'com.example.MyClass.myFunction' could not be resolved. 
Please make sure it points to a reachable Kotlin function and that the sample source is included in the 'samples' configuration.
```

## Benefits

1. **Better default experience**: Samples work out-of-the-box for all libraries
2. **Faster documentation loading**: No playground script unless explicitly needed  
3. **More flexible**: Custom playground configurations for advanced setups
4. **Backward compatible**: Easy migration path for existing projects

Fixes #3041.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `cache-redirector.jetbrains.com`
>   - Triggering command: `/usr/lib/jvm/temurin-17-jdk-amd64/bin/java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath \&#34;\&#34; -jar /home/REDACTED/work/dokka/dokka/gradle/wrapper/gradle-wrapper.jar --help` (dns block)
>   - Triggering command: `/usr/lib/jvm/temurin-17-jdk-amd64/bin/java -Xmx64m -Xms64m -Dorg.gradle.appname=gradlew -classpath \&#34;\&#34; -jar /home/REDACTED/work/dokka/dokka/gradle/wrapper/gradle-wrapper.jar tasks` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>



<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",,open,2025-07-04T13:15:19Z,,1,26,64.84,20.31,94.47,79.29
3196086462,BillWagner,he/him,Copilot,"I had one wording suggestion, and then this is ready to merge",2025-07-03T13:45:59Z,review,Add note about NRT runtime behavior changes in libraries,"The nullable reference types documentation previously gave the impression that enabling NRT would never change runtime behavior. However, libraries like Entity Framework Core use reflection to read nullable attributes and modify their behavior accordingly.

**The issue:**
- Without NRT: EF Core maps reference type properties as optional in the database unless `RequiredAttribute` is explicitly added
- With NRT: EF Core maps reference type properties as required in the database unless marked with nullable annotation (`?`)

**The fix:**
Added an Important callout in the ""Nullable references and static analysis"" section of the language reference article to clarify that while the C# compiler doesn't introduce behavior changes, other libraries may use reflection to produce different runtime behavior based on nullable annotations.

The note specifically mentions Entity Framework Core as an example, explaining that it interprets nullable references as optional values and non-nullable references as required values.

This addresses the documentation gap and helps developers understand when NRT might indirectly affect runtime behavior through library implementations.

Fixes #19633.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.

<!-- PREVIEW-TABLE-START -->

---

#### Internal previews

| 📄 File | 🔗 Preview link |
|:--|:--|
| [docs/csharp/language-reference/builtin-types/nullable-reference-types.md](https://github.com/dotnet/docs/blob/a2eb271b68f751e07726f5a86c20637254229b2b/docs/csharp/language-reference/builtin-types/nullable-reference-types.md) | [docs/csharp/language-reference/builtin-types/nullable-reference-types](https://review.learn.microsoft.com/en-us/dotnet/csharp/language-reference/builtin-types/nullable-reference-types?branch=pr-en-us-47071) |


<!-- PREVIEW-TABLE-END -->",2025-07-08T16:07:40Z,closed,2025-07-02T14:17:43Z,2025-07-08T16:07:40Z,1,12,2.87,1,89.39,
3196086462,BillWagner,he/him,Copilot,"This is ready for final review.

@IEvangelist PTAL",2025-07-03T13:57:04Z,review,Add note about NRT runtime behavior changes in libraries,"The nullable reference types documentation previously gave the impression that enabling NRT would never change runtime behavior. However, libraries like Entity Framework Core use reflection to read nullable attributes and modify their behavior accordingly.

**The issue:**
- Without NRT: EF Core maps reference type properties as optional in the database unless `RequiredAttribute` is explicitly added
- With NRT: EF Core maps reference type properties as required in the database unless marked with nullable annotation (`?`)

**The fix:**
Added an Important callout in the ""Nullable references and static analysis"" section of the language reference article to clarify that while the C# compiler doesn't introduce behavior changes, other libraries may use reflection to produce different runtime behavior based on nullable annotations.

The note specifically mentions Entity Framework Core as an example, explaining that it interprets nullable references as optional values and non-nullable references as required values.

This addresses the documentation gap and helps developers understand when NRT might indirectly affect runtime behavior through library implementations.

Fixes #19633.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.

<!-- PREVIEW-TABLE-START -->

---

#### Internal previews

| 📄 File | 🔗 Preview link |
|:--|:--|
| [docs/csharp/language-reference/builtin-types/nullable-reference-types.md](https://github.com/dotnet/docs/blob/a2eb271b68f751e07726f5a86c20637254229b2b/docs/csharp/language-reference/builtin-types/nullable-reference-types.md) | [docs/csharp/language-reference/builtin-types/nullable-reference-types](https://review.learn.microsoft.com/en-us/dotnet/csharp/language-reference/builtin-types/nullable-reference-types?branch=pr-en-us-47071) |


<!-- PREVIEW-TABLE-END -->",2025-07-08T16:07:40Z,closed,2025-07-02T14:17:43Z,2025-07-08T16:07:40Z,1,8,62.1,,99,99
3127398237,elbruno,he/him,Copilot,Looks good!,2025-06-07T19:29:09Z,review,Add missing C# code samples for Foundry Local integration in documentation,"The Foundry Local section in `06-LocalModelRunners.md` was missing the actual C# code samples, unlike the AI Toolkit and Docker sections which included complete code examples.

This PR adds comprehensive code samples for both Foundry Local integration approaches:

### 1. Semantic Kernel with Foundry Local
Shows the complete implementation including:
- Kernel configuration with OpenAI chat completion
- Chat history management 
- Streaming chat responses with interactive loop

### 2. Microsoft Extensions for AI with Foundry Local  
Demonstrates:
- OpenAI client setup with custom endpoint
- Sentiment analysis example with multiple product reviews
- Complete prompt building and response handling

The code samples are extracted from the existing working projects:
- `AIFoundryLocal-01-SK-Chat/Program.cs`
- `AIFoundryLocal-01-MEAI-Chat/Program.cs`

This ensures developers have ready-to-use examples that match the format and style of other sections in the documentation.

Fixes #171.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `http://www.microsoft.com:80/pkiops/crl/Microsoft%20Identity%20Verification%20Root%20Certificate%20Authority%202020.crl`
>   - Triggering command: `dotnet build CoreGenerativeAITechniques.sln --verbosity minimal ` (http block)
> - `http://www.microsoft.com:80/pkiops/crl/Microsoft%20Public%20RSA%20Timestamping%20CA%202020.crl`
>   - Triggering command: `dotnet build CoreGenerativeAITechniques.sln --verbosity minimal ` (http block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>


---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",2025-06-07T19:30:08Z,closed,2025-06-07T19:12:21Z,2025-06-07T19:30:08Z,1,2,,,,99
3205542333,whyoleg,he/him,Copilot,"Let's try one more time, but now don't run `gradle build`
The whole build of the project is slow.
If it's really needed, run: `gradle build -Pckbuild.skipTestTasks=true -Pckbuild.skipLinkTasks=true` - but it will still take too much time (±15 minutes)

Note that the project is using Kotlin Multiplatform, so the tasks to run tests might be different. For this feature, you could use `jvmTest` task to test the results if needed",2025-07-05T20:31:54Z,review,[WIP] JOSE support,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> Introduce standalone JOSE support module with JWT/JWK/etc.
> Support for JWK encoding/decoding can also be used afterwards in providers other than WebCrypto.
> 
> Full list of RFCs:
> - JWS: https://datatracker.ietf.org/doc/html/rfc7515
> - JWE: https://datatracker.ietf.org/doc/html/rfc7516
> - JWK: https://datatracker.ietf.org/doc/html/rfc7517
> - JWA: https://datatracker.ietf.org/doc/html/rfc7518
> - JWT: https://datatracker.ietf.org/doc/html/rfc7519
> - JOSE examples: https://datatracker.ietf.org/doc/html/rfc7520
> 


Fixes #16.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",,closed,2025-07-05T20:22:52Z,2025-07-20T15:39:12Z,1,73,30.5,25.32,21.11,2.26
3205542333,whyoleg,he/him,Copilot,"JOSE module should be under `cryptography-serialization`, on the same level as ASN.1 and PEM serialization support.
Now also implement the JWT encode/decode possibility and use inline value classes for algorithms.
Additionally, recheck that all fields are using names according to kotlin code style, and if needed, use `@SerialName` for JSON fields.
Feel free to also recheck all comments on the initial issue, so that the implementation will cover all use-cases",2025-07-05T20:50:45Z,review,[WIP] JOSE support,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> Introduce standalone JOSE support module with JWT/JWK/etc.
> Support for JWK encoding/decoding can also be used afterwards in providers other than WebCrypto.
> 
> Full list of RFCs:
> - JWS: https://datatracker.ietf.org/doc/html/rfc7515
> - JWE: https://datatracker.ietf.org/doc/html/rfc7516
> - JWK: https://datatracker.ietf.org/doc/html/rfc7517
> - JWA: https://datatracker.ietf.org/doc/html/rfc7518
> - JWT: https://datatracker.ietf.org/doc/html/rfc7519
> - JOSE examples: https://datatracker.ietf.org/doc/html/rfc7520
> 


Fixes #16.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",,closed,2025-07-05T20:22:52Z,2025-07-20T15:39:12Z,1,72,69.8,32.26,2.15,64
3205542333,whyoleg,he/him,Copilot,"Let's try to make `JsonWebKey` a sealed class/interface so that it will be possible to do simple type checks to understand the type of the key (rsa, ec, secret) and also the public/private. E.g., so that it will be possible to do something like `key is RsaPublicJsonWebKey` or `key is RsaJsonWebKey`",2025-07-05T21:13:50Z,review,[WIP] JOSE support,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> Introduce standalone JOSE support module with JWT/JWK/etc.
> Support for JWK encoding/decoding can also be used afterwards in providers other than WebCrypto.
> 
> Full list of RFCs:
> - JWS: https://datatracker.ietf.org/doc/html/rfc7515
> - JWE: https://datatracker.ietf.org/doc/html/rfc7516
> - JWK: https://datatracker.ietf.org/doc/html/rfc7517
> - JWA: https://datatracker.ietf.org/doc/html/rfc7518
> - JWT: https://datatracker.ietf.org/doc/html/rfc7519
> - JOSE examples: https://datatracker.ietf.org/doc/html/rfc7520
> 


Fixes #16.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",,closed,2025-07-05T20:22:52Z,2025-07-20T15:39:12Z,1,53,27.3,51.31,2.78,
3205542333,whyoleg,he/him,Copilot,"Now let's try to implement all specs: JWA, JWE, JWS, JWK, JWT reusing maximum abstractions/code

Additionally, add all examples from RFCs (from the original issue description) and specifically from https://datatracker.ietf.org/doc/html/rfc7520 to tests",2025-07-06T10:41:20Z,review,[WIP] JOSE support,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> Introduce standalone JOSE support module with JWT/JWK/etc.
> Support for JWK encoding/decoding can also be used afterwards in providers other than WebCrypto.
> 
> Full list of RFCs:
> - JWS: https://datatracker.ietf.org/doc/html/rfc7515
> - JWE: https://datatracker.ietf.org/doc/html/rfc7516
> - JWK: https://datatracker.ietf.org/doc/html/rfc7517
> - JWA: https://datatracker.ietf.org/doc/html/rfc7518
> - JWT: https://datatracker.ietf.org/doc/html/rfc7519
> - JOSE examples: https://datatracker.ietf.org/doc/html/rfc7520
> 


Fixes #16.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",,closed,2025-07-05T20:22:52Z,2025-07-20T15:39:12Z,1,33,89.52,74.59,1,
3205542333,whyoleg,he/him,Copilot,It feels like there is a lot of code and structure duplication - let's fix this,2025-07-06T11:08:00Z,review,[WIP] JOSE support,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> Introduce standalone JOSE support module with JWT/JWK/etc.
> Support for JWK encoding/decoding can also be used afterwards in providers other than WebCrypto.
> 
> Full list of RFCs:
> - JWS: https://datatracker.ietf.org/doc/html/rfc7515
> - JWE: https://datatracker.ietf.org/doc/html/rfc7516
> - JWK: https://datatracker.ietf.org/doc/html/rfc7517
> - JWA: https://datatracker.ietf.org/doc/html/rfc7518
> - JWT: https://datatracker.ietf.org/doc/html/rfc7519
> - JOSE examples: https://datatracker.ietf.org/doc/html/rfc7520
> 


Fixes #16.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",,closed,2025-07-05T20:22:52Z,2025-07-20T15:39:12Z,1,15,22.17,96.04,19.26,
3157539448,IEvangelist,he/him,Copilot,"We need complete sentences with proper punctuation on all bullet points. Also, any and all headings shouldn't go from one parent heading to a child heading without content. We need introductory content to tie sections together.",2025-06-26T19:33:07Z,review,Add Docker Compose migration guide,"This PR adds a comprehensive migration guide to help developers transition from Docker Compose to .NET Aspire. The guide addresses the issue raised in #936 where many people are trying to migrate from Docker Compose to .NET Aspire but lack guidance on how concepts translate between the two systems.

## What's included

The new guide (`docs/get-started/migrate-from-docker-compose.md`) covers:

- **Conceptual differences** between Docker Compose and .NET Aspire
- **Practical migration examples** for common scenarios:
  - Multi-service web applications
  - Container-based services  
  - Environment variables and configuration
  - Custom networks and volumes
- **Step-by-step migration strategy** 
- **Docker Compose publishing capabilities** introduced in .NET Aspire 9.3
- **Troubleshooting tips** and community resources

## Example migration

The guide shows how to convert typical Docker Compose setups:

**Docker Compose:**
```yaml
services:
  api:
    build: ./api
    depends_on:
      - database
  database:
    image: postgres:15
    environment:
      - POSTGRES_DB=myapp
```

**.NET Aspire equivalent:**
```csharp
var builder = DistributedApplication.CreateBuilder(args);

var database = builder.AddPostgres(""postgres"")
    .WithEnvironment(""POSTGRES_DB"", ""myapp"")
    .AddDatabase(""myapp"");

var api = builder.AddProject<Projects.MyApp_Api>(""api"")
    .WithReference(database);

builder.Build().Run();
```

## Changes made

- Added new migration guide at `docs/get-started/migrate-from-docker-compose.md`
- Updated `docs/toc.yml` to include the guide in the Get Started section with appropriate display keywords
- All markdown formatting follows repository guidelines and passes linting

The guide is positioned in the ""Get Started"" section as it helps developers new to .NET Aspire understand how to transition from their existing Docker Compose workflows.

Fixes #936.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.

<!-- PREVIEW-TABLE-START -->

---

#### Internal previews

| 📄 File | 🔗 Preview link |
|:--|:--|
| [docs/get-started/docker-compose-to-apphost-reference.md](https://github.com/dotnet/docs-aspire/blob/a6a123d45e22ec061420fdb5f35594cf722d7c1e/docs/get-started/docker-compose-to-apphost-reference.md) | [Docker Compose to .NET Aspire AppHost API reference](https://review.learn.microsoft.com/en-us/dotnet/aspire/get-started/docker-compose-to-apphost-reference?branch=pr-en-us-3852) |
| [docs/get-started/migrate-from-docker-compose.md](https://github.com/dotnet/docs-aspire/blob/a6a123d45e22ec061420fdb5f35594cf722d7c1e/docs/get-started/migrate-from-docker-compose.md) | [Migrate from Docker Compose to .NET Aspire](https://review.learn.microsoft.com/en-us/dotnet/aspire/get-started/migrate-from-docker-compose?branch=pr-en-us-3852) |
| [docs/toc.yml](https://github.com/dotnet/docs-aspire/blob/a6a123d45e22ec061420fdb5f35594cf722d7c1e/docs/toc.yml) | [docs/toc](https://review.learn.microsoft.com/en-us/dotnet/aspire/toc?branch=pr-en-us-3852) |


<!-- PREVIEW-TABLE-END -->",2025-07-01T18:17:49Z,closed,2025-06-18T16:35:57Z,2025-07-01T18:17:49Z,1,36,85.2,92.24,22.12,
